Name,Location,URL,datetime,lon,lat,genre,pay,about
Construction,clarksville,http://clarksville.craigslist.org/lbg/5849705638.html,2016-10-27T20:25:35-0500,36.165700,-86.778100,labor,DOE,Construction company looking for labor to do trades including framing drywall painting carpentry flooring siding doors and windows plus many more. We do commercial and residential work in Nashville and surrounding areas. Work is year round please leave name and phone number.    
Front drive shaft,clarksville,http://clarksville.craigslist.org/lbg/5848262050.html,2016-10-26T22:53:22-0500,34.950600,-85.243200,labor,400-700,I have a 2004 Land Rover Discovery that needs a front drive shaft installed. I have new u joints and need someone that is knowledgeable. I am willing to pay any reasonable price thanks    
Free $5,clarksville,http://clarksville.craigslist.org/crg/5847770465.html,2016-10-26T15:59:16-0500,36.477400,-87.377200,creative,$5,Email if you want a Free $5   No Catch    
Honest and reliable housekeeper / cleaner assistance needed promptly,clarksville,http://clarksville.craigslist.org/lbg/5847297593.html,2016-10-26T11:48:39-0500,26.662700,-80.253000,labor,$350 / weekly,We are in need of a trustworthy housekeeper / cleaner and our new apartments text or email    show contact info   for more details. Thanks    
Subcontractors Needed,clarksville,http://clarksville.craigslist.org/lbg/5847411058.html,2016-10-26T12:46:35-0500,36.585300,-87.418600,labor,Based on the job.,Subcontractors needed in the Clarksville area for residential remodeling. Must have general liability and workers compensation insurance. Reliable transportation required. Please provide references and any pictures of previous work that you have completed. Reply via email.    
Tree Climber,clarksville,http://clarksville.craigslist.org/lbg/5846936431.html,2016-10-26T08:31:26-0500,36.522000,-87.349000,labor,By job,Looking to hire a tree climber must have experience and own gear.  Paid by job and experience level.    
Lookin for someone that can generate mejobs for general labor positio,clarksville,http://clarksville.craigslist.org/cpg/5846764457.html,2016-10-26T04:07:52-0500,36.522000,-87.349000,computer,commission sales, or wkly pay rate,I need a office assistant that can perform multi-task within maybe working 5 hrs a day from your local residence or home office.  work you own hrs. make your own pay. Iam looking for someone that can generate leads for general labor jobs such as: painting interior -exterior commercial or residential cleaning commercial or residential flooring installation on carpet hardwood laminate vinyl and more handyman service re modeler decks and fences carpet cleaners roofers lawn care tree trimming maintenance electrical workand drywall and framers that are available on the web only located in clarksville tn . Also need someone that can  generate professional general labor workers that can perform the duties of job listings. NOTE: they MUST  have their own equipment because we sub our work out to small business owners sub contractors contractors and self employment ppl. We even offer to help our clients establish their business if they don't have one created by offering many services at a reasonable rate. like creating a website for their company doing all their advertising and marketing fr them giving them professional approved business cards to fit their needs every month. and even providing them with 24 jobs a wk 4 times a /mo for a yr for a unbeatable price of only one simple enrollment fee of $300.00 which can be made into two installments half first wk and half second wk. we guarantee if you do not make the enrollment back within the first 10 jobs we automatically refund it. the day you enroll with our company you will walk out of our local office with 25 generated leads that you make appointments  for and estimates  with the customers. So whatever you bid the job at is what you get paid when the job is completed directly by the customer.    Lead generator mus be able to perform all task and duties listed above and at least be able to produce 25 jobs and 25 contractors or works a day the rest can be done when client pays for enrollment . Your pay depends on how much you want to make you can make up to 1000 a day if you produce us with reliable serious leads that sign up. Because every client or customer you refer to us we give you 50.00 per client that is qualified for the job. * The information is web wide and there are many different top websites that you can use for free to get the information needed i just don't have time to be the business owner of four well-known companies A+Flooring R&M Custom Painting service S&S Lawn Care and more Woods House Cleaning Service and advertising agent and still be able to be in the office all hrs of the day. We are also hiring for hiring and firing companies and interviewing clients this job though is based on a hrly and wkly pay rate of 9.50/hr five days a wk 8am -6pm sometimes sat. where if you are a generator of leads it is commission based  and you do not have to leave your own personal computer or laptop or tablet and can be done world wide. if interested please call or text     show contact info   thank you    
self employed? look no further for work great pay for general contract,clarksville,http://clarksville.craigslist.org/lbg/5846757455.html,2016-10-26T03:40:47-0500,36.522000,-87.349000,labor,self,jobproviders helping people find extra work guaranteed 25 leads per wk (clarksville)            Welcome to : Job Providers.org:      Our company goal is to help people who does seasonal work. Our company will provide you with work and with as many jobs as you may take on. You just must have the equipment and experience required to do the jobs that are available. so if you are looking for any additional work or case may be out of work due to the winter months please call us today so we can help you survive the winter months without having to struggle to keep your head above water until the summer comes. We guarantee our work and our company you do not have to provide insurance or anything to qualify like I said if you have the equipment for the jobs that we have to do then you are automatically qualified and no experience necessary and will hire you right on the spot no questioned asked.       Companies goal and operation-      Job Provider.org supply our clients with 10-25 guaranteed jobs per week. giving them the opportunity to meet the customers bid the jobs and take control. So whatever the amount is that you bid is the amount you will get paid once the job is completed. . . If you do not already have a company established we help you create and start your business or company. We do all your adverting and marketing on the internet through major websites delivering business ads out of the area and design a website that fits your needs for you for just one simple enrollment fee of $300.00 which can be made in two installments plus the best part it is you will always have a print out of all jobs that need to be completed or be giving a estimate right at your finger tips while also promoting your company for additional work. if this is something that you would be interested in doing please call 931-980735eight      JobProviders.org:    Stand behind our money back guarantee if your company or business does not make your enrollment fee back within your first week of working with us we return your money immediately. We have additional resources and testimonials that you review.If you are satisfied with the information provided above please just sign and email documentation back to email provided.       Electronically sign _______________   Date_________________   Thank you for considering using jobproviders.org to help your business or company grow rapidly.    
Welder Helper needed!,clarksville,http://clarksville.craigslist.org/lbg/5845493548.html,2016-10-25T10:21:51-0500,36.165700,-86.778100,labor,$14,In need of a welder helper asap!   Apply today. Start tomorrow.   Weekly pay.   Must have a reliable vehicle and a valid ID.   Please contact Carrie directly at     show contact info   or email     show contact info   
Personal Trainer Needed,clarksville,http://clarksville.craigslist.org/dmg/5844998227.html,2016-10-24T22:39:50-0500,36.510700,-87.275700,domestic,You tell me,Male age 30.     Weight: ~450 lbs.        Current Progress:  Lost ~30 lbs through diet and occasional exercise in 3 months.       Goal:     Lose at least 170 lbs and transform physically into the powerful alpha male I see myself as.       Aite.    So as a kid in MS and HS i was a force.  Big strong.    Wrestled played offense AND defense on the football field slammed homers in baseball....  etc.      Went to college discovered the joys of weed and booze and dropped out after 2 years.  (No longer use either...  though I smoke a pack and a half a day....)        Became a truck driver at 21....      9 years later of sitting on my ass driving all day living off truck stop/fast food...  Ive gained like 200 lbs since my hayday.   Heyday?   W/e.          Anyway...    I've gotten over the depression and sadness of being a failure (College drop out) and then becoming a lonely fatass in a truckstop parking lot.   Now im just an annoyed fatass looking for an assist in getting my shit together so I can start banging chicks a few points higher than my usual and making sure I dont have a heart attack or get diabetus.     Priorities.         Alright.  SO typically fat ppl are only concerned with losing weight but honestly....   Ive always been a 'big' guy.    And I enjoy the intimidation factor.  So yeah while I want to lose a fuckton of weight I don't want to become 'thin'.             Okay so...   Enough info?    Email me with what you can do and how much you want to charge etc.          Oh i work like 6am-6pm.  So my available workout hours are after that.   Call it 7pm-midnight or 4-6am.          What EXACTLY am i looking for?    Someone im too scared to fuck with/let down.   Be a stone cold badass.  I'm kind of a dick and lazy.  Ex-Marine?  Fantastic.    Martial Arts Master?   Nice.      Dude who just carries around nunchucks?   ...   Maybe...          This post is 100% Serious.    
Model,clarksville,http://clarksville.craigslist.org/crg/5844951768.html,2016-10-24T21:45:19-0500,36.585300,-87.418600,creative,Depending on experience,I am looking for a female model that is around 5ft 7 that can wear sizes 5-8 this is a part time job just a few hours a few times a week. please text your photo to the number above and we can negotiate an appropriate per hour pay    
Retire in Just 100 Days!,clarksville,http://clarksville.craigslist.org/cpg/5844838070.html,2016-10-24T19:59:17-0500,36.585300,-87.418600,computer,Unknown,We are giving away this entire course to train new affiliates on how to affiliate marketing in just 100 days. This training will take you through the process  to become an expert affiliate and will make to earn tons of money! BUT do not delay because space and time is limited. xtreme traffix dot com or reply to this ad for details.                  .    
Construccion,clarksville,http://clarksville.craigslist.org/lbg/5844791093.html,2016-10-24T19:21:24-0500,36.165700,-86.778100,labor,dependiendo de la experiencia,Empresa de construcción en busca de trabajo. El trabajo consta de framing pintura revestimiento azulejos yeso y muchos más. Trabajamos en Nashville y sus alrededores haciendo comerciales y residenciales. Un trabajo estable y todo el año en busca de trabajo a largo plazo    
Construction,clarksville,http://clarksville.craigslist.org/lbg/5844790294.html,2016-10-24T19:20:48-0500,36.165700,-86.778100,labor,DOE,Construction company looking for labor. Work consists of framing painting siding tile drywall and many more. We work in Nashville and surrounding areas doing commercial and residential. Steady work and year round looking for long term labor    
Guitar lessons,clarksville,http://clarksville.craigslist.org/tlg/5844398626.html,2016-10-24T15:15:04-0500,36.582040,-87.392944,talent,depends,hi I am wanting to one of my employees a gift. Hes wanting to learn how to play guitar. So i am looking for someone to that has the gift of teaching. If thats you please send me an offer. I am willing to pay for 1-5 1hr lessons depending on cost. thanks    
Carpet Cleaning Tech,clarksville,http://clarksville.craigslist.org/lbg/5811091801.html,2016-10-03T12:57:44-0500,36.329000,-86.916300,labor,TBD,WE ARE LOOKING TO HIRE EXPERIENCED CARPET CLEANING TECHNICIANS.WITH EXPERIENCE IN CARPET CLEANINGWATER DAMAGE AND CARPET REPAIRS.   PLEASE RESPOND WITH YOUR CONTACT INFORMATION EXPERIENCE AND WORK HISTORY. PAY IS BASED ON EXPERIENCE.WE PROVIDE UNIFORMS AND PAID VACATION.   
Independent Professional Cleaning,clarksville,http://clarksville.craigslist.org/dmg/5841114880.html,2016-10-22T12:11:53-0500,36.571372,-87.387636,domestic,Prices by Units,I'm a professional cleaner and I'm looking to clean your house apartment office or studio.   Supplies provided. Prices per unit.    Available on Monday Wednesday and Friday.         .    
Looking for Self Loaders, End dumps, Dump trailers,clarksville,http://clarksville.craigslist.org/lbg/5820728034.html,2016-10-09T16:26:11-0500,34.272600,-77.963300,labor,see ad,Looking for Self loaders all sizes dump trailers 30CY and up  End dump semi's 60CY and up Walking floors.... pretty much if it can load or haul a lot of stuff we can probably put it to work.... for cleanup of Matthew and continuing cleanup in Louisiana.      Current rates in La are:   From 0 to 10 miles to the dump $6.50 per CY   From 10.1 to 15 miles to the dump $6.75 per CY   From 15.1 to 20 miles to the dump $7.00 per CY   From 20.1 to 25 miles to the dump $7.25 per CY   From 25.1 to 30 miles to the dump $ 7.50 per CY   over 30 miles to the dump $9 per CY      With the bulk of the work being in the 15 to 30+ mile range.       Rates for Mathew are hovering around $5 with most runs under 10 miles one way. I have work from Fl to SC and NC should be starting soon.      (Haul units alone are normally half these pay rates with someway of loading they are those rates )      Pay is 2 weeks in the hole then every week after. Must have WC GL and auto with coverage extending to any trailers.      Please email me with available equipment it's current location how soon you can leave and good contact information.   
-In-Store Brand Ambassador Needed For Fun Event!,clarksville,http://clarksville.craigslist.org/evg/5838469669.html,2016-10-20T17:51:55-0500,36.522000,-87.349000,event,18/hour,Event Staffing Agency is currently scouting Brand Ambassadors in multiple retail locations to conduct in-store demos for a popular snack. We are looking for reliable hard-working outgoing and friendly staff to execute this fun event. Please carefully review the information below and follow directions to apply.      DATES   Friday November 18th OR   Saturday November 19th OR   Sunday November 20th   Each store will execute only once      HOURS   11:00am - 3:00pm   (Hours are not flexible)      PAY   $18.00 Per Hour      LOCATIONS   (Exact location will be given upon booking)      CLARKSVILLE	TN	37040      You will drive awareness and sales for a popular snack create and engage with guests and an interactive display. You will sample products while roaming the store. You will also be responsible for 10-15 event photos. Event materials will be shipped to your house.   EVENT DETAILS:      REQUIREMENTS:   -Must be able to carry a tray and walk around a store for 4 hours   -Must have reliable transportation   -Must be outgoing and engaging   -Must have either a phone or camera for photos and access to a computer to upload the reporting photos   -Must be able to receive event materials by UPS      DRESS ATTIRE:   - White Button down or polo style shirt   - Black Long Pants   - Closed Toe Shoes   - Branded Apron Provided   - NO VISIBLE TATTOOS OR PIERCINGS      TO APPLY:   Please send an email with "Fruit & Nut - All Cities You Can Work" in the subject.   MUST include the following information to be considered for the position:   - Locations & Dates you would like to work (it is not guaranteed you will be booked at all locations listed)   - Resume / Relevant experience   - Current head and body shot (this doesn't need to be professional just RECENT)   - Contact number   Thank you!    I look forward to your response!--    
Individuals needed for costume contests,clarksville,http://clarksville.craigslist.org/evg/5837141119.html,2016-10-19T22:01:20-0500,36.585300,-87.418600,event,Unknown,I am a mask and costume maker that would like to use my talents and your person(body) to enter us into multiple Clarksville-wide Halloween costume contests. I have won Scarefest the largest horror and paranormal convention in the world two years running. Anyhow many contest winnings range from 500 to 1000 dollars some less with lower prizes. Anyhow the idea is to split the locations up to maximize the possible winnings possible. This year electric cowboy Oconners and Overtime all have good winnings the same night of the 29. EC has another on the 28. contact me if interested and only if serious.    
Work from home!!!,clarksville,http://clarksville.craigslist.org/lbg/5835951131.html,2016-10-19T09:33:25-0500,38.551400,-90.154400,labor,$25-$1000 daily,Simple online task making $25+ processing emails.      Text for more details    
Spark plug change,clarksville,http://clarksville.craigslist.org/lbg/5835778306.html,2016-10-19T07:28:12-0500,36.510700,-87.275700,labor,Quote,I need my spark plugs and plug wires changed on my 2001 ford explorer sport 4.0 v6. Looking to have done either Saturday or Sunday text me 931 221 93 four four with price    
Need more money for school?,clarksville,http://clarksville.craigslist.org/cpg/5835613066.html,2016-10-19T00:48:18-0500,38.551400,-90.154400,computer,$25-$1000 daily,Simple online task processing emails 20 plus per email.      Text for more details    
Great Female Singer!,clarksville,http://clarksville.craigslist.org/tlg/5835322537.html,2016-10-18T19:09:26-0500,36.133700,-86.800600,talent,Unknown,LOOKING FOR A GREAT FEMALE VOCALIST WHO HAS SERIOUS FINANCIAL BACKER AND NEEDS MANAGEMENT FOR GREAT EXPOSURE & MAINSTREAM MAJOR LABEL CAMPAIGN       CONTACT ME BY E MAIL ONLY -- EMAIL DIRECT CONTACT & INFO      *** PLEASE DO NOT CONTACT US UNLESS YOU HAVE SERIOUS FINANCIAL BACKING AND NEED MANAGEMENT.      *** IF YOU DO NOT HAVE SERIOUS FINANCIAL BACKINGPLEASE DO NOT CONTACT US.      1) Seeking a Great Female Singer for 5 Lower Broadway & Nashville Clubs shows a week. Offers Great Exposure with Phenomenal Band PLUS Mainstream Management Campaign with Major Label Talent Scout and Successful Artist Management Company.   2) Will Sing @ 8 Songs per 4 Hour Show.   3) Must have lots of Availabilities -- Evenings & Nights.   4) Must have a Great Attitude & be Easy to Deal with.    
If you need a flexible job that pays everyday you found it :),clarksville,http://clarksville.craigslist.org/tlg/5834499141.html,2016-10-18T11:15:38-0500,36.522000,-87.349000,talent,Unknown,My name is Alice and I am a cam model :) I'm going to promise you will make thousands of dollars on your first day like most do I'm going to be real with you so you have an idea of what you can make and expect. I've been doing it for a couple of months now and I absolutely love it. I started looking into it because I am doing online classes and wanted something I could do that would fit around my schedule. If you are interested in this please feel free to email me! I when you think of camming you think of dirty old men being just gross to you but it's not really that way. Don't get me wrong you will get those people from time to time but for the most part my customers are really respectful and they actually protect me for the rude or just nasty people. As far as money goes it just depends on how much time you put into. You have to treat it like your own business. I work about 6 hours a day on the cam and depending on the day I make around $100 - $150. I went through a studio called Boleyn Models and what they do is they allow you to sign up for a lot of the big camming sites and instead of you having to wait 2 weeks for a check Boleyn Models will pay you ever day. If this interest you feel free to check out the link below or email if you have any questions :) I promise I don't bite haha Also you can check me out on Twitter @PinupAlice just so you can see I'm real :)      https://boleynmodels.com/ref/535    
Top Out within One year $16-$19,clarksville,http://clarksville.craigslist.org/lbg/5834237707.html,2016-10-18T08:53:19-0500,36.273100,-87.044700,labor,13.10,Manufacturing jobs in Ashland City   2nd shift: 2:30pm-12am or 3pm-12:30am   $13.10   90 day contract to hire      Requirements:   -GED/diploma   -MUST be able to lift 70 lbs      Contact: Meredith   Phone/Text:     show contact info      Email:     show contact info   
Construction,clarksville,http://clarksville.craigslist.org/lbg/5833913355.html,2016-10-17T23:12:00-0500,36.165700,-86.778100,labor,doe,Construction company seeks labor with experience in tile flooring framing painting carpentry drywall. Company does commercial and residential construction. Please leave a name and a good contact number.    
Hiring Now - Immediate Spots Opening - Brand Ambassador,clarksville,http://clarksville.craigslist.org/evg/5832729508.html,2016-10-17T10:38:58-0500,36.217800,-85.542300,event,$18/hr,GMR Marketing the nation's leading experiential events marketing agency is seeking an energetic and reliable Brand Ambassadors to represent our wireless client for a continuous promotion! Duties involve approaching and interacting with consumers to share key messaging points about the current features and promotions of our client! Candidates who are bilingual in English and Spanish are encouraged to apply.       Pay: $18/hr        Please email me your most updated resume to be considered.    
Need photographer to shoot tailgate,clarksville,http://clarksville.craigslist.org/evg/5832617965.html,2016-10-17T09:42:54-0500,36.477400,-87.377200,event,Depends on experience $50-$100,I need a event photographer to shoot tailgate for about 2 hours.  Equipment will be provided if you don't have your own.  Really simple job taking pictures of me and my friends. This is a paying job. The event is this coming Saturday October 22 2016.    
Starting Pay $13.10,clarksville,http://clarksville.craigslist.org/lbg/5832513206.html,2016-10-17T08:42:25-0500,36.273100,-87.044700,labor,13.10,Manufacturing Jobs in Ashland City   2nd shift: 2:30pm-12am or 3pm-12:30am   $13.10   90 day contract to hire   top out within one year $16-$19         Requirements:   -GED/Diploma   -MUST be able to lift 70 lbs      Contact Information   Meredith   Phone/Text:     show contact info      Email:     show contact info   
Fast Cash Money Next Day,clarksville,http://clarksville.craigslist.org/lbg/5831639004.html,2016-10-16T15:09:07-0500,36.585300,-87.418600,labor,Will be discussed,Hey How you doing Craigslist Family The New Year Is Near as so is Christmas Are you behind on billsNeed Some Extra Shopping MoneyOr just want to get ahead? The wait is over I'm here to help if you have a car or bike!!!! Call or text me    show contact info   Asap for More Information    
Simple online task,clarksville,http://clarksville.craigslist.org/lbg/5831667240.html,2016-10-16T15:28:11-0500,38.551400,-90.154400,labor,$20-$100 daily,Simple online task processing emails.      $25 per email      Text for more details    
**LAND SURVEYOR**,clarksville,http://clarksville.craigslist.org/lbg/5826759357.html,2016-10-13T11:35:40-0500,36.520811,-87.317791,labor,15-25,Looking for a Party Chief in the Clarksville      Responsibilities:   Perform all types of surveys i.e. boundary topographic construction stakeout and level runs in the middle Tennessee area. Responsible for a field survey crew by which is managing his/her surveying crew as well as creating surveys for construction topographic right-of-way and control survey tasks.    This person will oversee all surveying work and train the surveyors under him/her on how to use the instrumentation and perform proper mapping.       Qualifications:   2+ years as a party/crew chief    Experience with all types of surveys i.e. boundary topographic construction stakeout level runs etc.   Familiar with electronic data collection particularly using TDS SurveyPro software   Familiar with the use of typical surveying equipment i.e. total stations robotic total stations levels GPS equipment   Can read and understand construction plans deeds and plats   Has good people skills and can direct others under his supervision       Immediate position available please send your resume if you are interested.    
Party Chief,clarksville,http://clarksville.craigslist.org/lbg/5826733764.html,2016-10-13T11:21:51-0500,36.531709,-87.309208,labor,15-25,Looking for a Party Chief in the Clarksville      Responsibilities:   Perform all types of surveys i.e. boundary topographic construction stakeout and level runs in the middle Tennessee area. Responsible for a field survey crew by which is managing his/her surveying crew as well as creating surveys for construction topographic right-of-way and control survey tasks.    This person will oversee all surveying work and train the surveyors under him/her on how to use the instrumentation and perform proper mapping.       Qualifications:   2+ years as a party/crew chief    Experience with all types of surveys i.e. boundary topographic construction stakeout level runs etc.   Familiar with electronic data collection particularly using TDS SurveyPro software   Familiar with the use of typical surveying equipment i.e. total stations robotic total stations levels GPS equipment   Can read and understand construction plans deeds and plats   Has good people skills and can direct others under his supervision       Immediate position available please send your resume if you are interested.    
free pallets****,clarksville,http://clarksville.craigslist.org/lbg/5826385626.html,2016-10-13T07:47:08-0500,36.665200,-87.425500,labor,Unknown,Free pallets this morning whoever emails me first    
Looking for Temporary day laborers,clarksville,http://clarksville.craigslist.org/lbg/5825810370.html,2016-10-12T17:41:46-0500,36.522000,-87.349000,labor,Depending on work history,We are a local construction cleaning business & are looking for temporary day laborers to complete a job. Work Will include but NOT limited to: window cleaning sweeping vacuuming lifting floor cleaning wiping down fixtures walls & debris removal etc. Will be paid at the end of the day wages are negotiable considering previous work experience.    Email with name number and brief summary of experience    Thanks for viewing !   
hiring Asap cash paid daily,clarksville,http://clarksville.craigslist.org/evg/5825239036.html,2016-10-12T12:14:42-0500,36.522000,-87.349000,event,cash daily pay based on performance,need a driver with car asap today if possible cash paid daily please call or text    show contact info   ask for chris thank you    
Need a second job?,clarksville,http://clarksville.craigslist.org/lbg/5823906777.html,2016-10-11T14:43:01-0500,36.510700,-87.275700,labor,$25-100 Daily,Tired of looking for a second job?      Don't have time for a second job?      Work from home processing emails      And make $25-$500 daily      With this powerful money system      Training included       18 or older    
Virtual Support Techs $13 - $36 an hr,clarksville,http://clarksville.craigslist.org/cpg/5823098580.html,2016-10-11T05:56:33-0500,44.061900,-72.215100,computer,based on qualification,Looking for candidates ages 16 - 72 or older that are willing to learn can work without supervision driven goal oriented friendly and reliable.    
Military Veterans,clarksville,http://clarksville.craigslist.org/lbg/5800779616.html,2016-09-26T19:14:38-0500,36.165700,-86.778100,labor,DOE,Construction company looking for military veterans for hourly labor. Work consists of framing drywall painting siding flooring and many more. Please leave your name and phone number as well as any previous experience you have had.    
Framers & Carpenters,clarksville,http://clarksville.craigslist.org/lbg/5800776865.html,2016-09-26T19:12:30-0500,36.165700,-86.778100,labor,DOE,Construction company looking for framers and carpenters for hourly labor. We do everything from framing drywall painting siding flooring and many more. Please leave your name and phone number along with any experience you have. All work is in middle TN and is year round.    
*** IN NEED OF A TREE CLIMBER**,clarksville,http://clarksville.craigslist.org/lbg/5821868157.html,2016-10-10T11:49:46-0500,36.585300,-87.418600,labor,VARIES FROM JOB TO JOB,IN NEED OF TREE CLIMBEREXPERIENCE IS NEEDED.. MUST KNOW HOW TO PROPERLY USE A CHAINSAW MUST HAVE OWN TRANSPORATION MUST BE ABLE TO START ASAP MUST BE ON TIME TO WORK MUST HAVE A WORKING TELEPHONE NUMBER.. THE PAY VARIES FROM JOB TO JOB... IF YOU DO NOT COMPLETE THE JOB YOU WILL NOT GET PAID... PLEASE DO NOT WASTE MY TIME NOR YOUR TIME IF YOU HAVE NOT DONE THIS TYPE OF WORK BEFORE ONCE AGAIN I NEED A EXPERIENCE TREE CLIMBER.. PLEASE CALL OR TEXT    show contact info   ...    
*** I Need A Boudoir Model ***,clarksville,http://clarksville.craigslist.org/crg/5774410479.html,2016-09-09T16:54:00-0500,36.522000,-87.349000,creative,$50-$100,Hi - I am looking for an attractive and fit woman to do some amateur modeling for a Valentine's Day (boudoir) shoot. I pay cash and will give you copies of all photos for your own portfolio and for helping me out with mine. Let me know if you are interested in more details about the photo shoot and how I work. It is a provocative shoot so you must be over 18. Responses with face and full-figure photos will receive priority. Thanks!    
Artist needed ASAP,clarksville,http://clarksville.craigslist.org/crg/5819426377.html,2016-10-08T16:03:00-0500,36.636325,-87.389231,creative,Give me your best estimate,I have a wall in my son's room 8' by 11' that I need painted as a space theme. something similar to the picture but with maybe some planets or shooting star.the wall is already painted black. I have the black paint and the glow in the dark paint and I will pay for the other colors once I find someone willing to do it...if you are interested please send me an estimate on what you would charge and maybe some pics of some of your other work who ever can give me the best looking wall with the lowest price will be picked    
Looking for helpers,clarksville,http://clarksville.craigslist.org/lbg/5816577777.html,2016-10-06T19:10:50-0500,36.522000,-87.349000,labor,100.00 per day with quick pay increases for hard workers,We are looking for helpers to travel around and help with installing POS systems.     Clean appearance is a must. Drivers license not required but would be a bonus.   All work is not local travel is a must. We work any were from 3 to 10 days in a row   But work will be there if you want it. Starting pay is 100.00 a day with room for advancement    If you are interested please contact David Williams     show contact info   
Online Advertising Posters needed,clarksville,http://clarksville.craigslist.org/lbg/5815247086.html,2016-10-05T22:56:43-0500,36.585300,-87.418600,labor,500,We are currently needing workers that will be posting on craigslist and will be compensated with $500 weekly you can contact Adams for more details Text    show contact info   
FREE MONEY 500 WEEKLY,clarksville,http://clarksville.craigslist.org/lbg/5814776732.html,2016-10-05T16:26:27-0500,36.165700,-86.778100,labor,500+ weekly,IM LOOKING FOR 20 PEOPLE THAT WANT FREE MONEY IF YOU HAVE A FACEBOOK ACCOUNT THATS A YEAR OLD 100 FRIENDS AND A PAYPAL ACCOUNT YOU'LL MAKE 500 A WEEK ONLY REPLY IF YOU ARE SERIOUS DONT REPLY IF YOU ARE NOT SERIOUS MY SPOTS ARE FILLING UP FAST IF YOU ARE SERIOUS AND WANT TO HOP ON THIS FREE MONEY TRAIN EMAIL ME RIGHT AWAY AND ILL GET YOU SET UP NO SCAM PAYMENT PROOF WILL BE PROVIDED    
Groundsman needed,clarksville,http://clarksville.craigslist.org/lbg/5814392843.html,2016-10-05T12:56:01-0500,36.585300,-87.418600,labor,Varies,Need a hard working.. must want to work.. can start today... heavy lifting is a must.. call Jimmy @    show contact info   
Parts puller & Installer Needed!!,clarksville,http://clarksville.craigslist.org/lbg/5778903619.html,2016-09-12T17:45:44-0500,36.522000,-87.349000,labor,by the job,Position open for our business for a parts puller to be on call when needed...runs will be local to pull at pullaparts in surrounding areas......must have own tools and a truck and available ....must have knowledge of automotive punctual honest and fast...call or text     show contact info   ..If you not serious about working please do not contact me!!!   
looking for someone to work on crawl space,clarksville,http://clarksville.craigslist.org/lbg/5813359052.html,2016-10-04T18:55:28-0500,36.510700,-87.275700,labor,12- 15 dollars depending on experience,looking for some help with a crawl space insulation and plastic taping duct work. probably need to be on the smaller size women are welcome    
HOUSE HUNTER NEEDED,clarksville,http://clarksville.craigslist.org/crg/5809109668.html,2016-10-02T06:50:14-0500,36.510700,-87.275700,creative,$5 for providing lead with picture of front of home and address, $10 for providing lead with picture of home, address, owner, and owner's contact number, $250 if your lead culminates in purchase and sale of home,Flexible Part Time Hours.  Must have reliable transportation and a digital camera or an I-Phone.  You choose the pay rate and hours.    
Se solicita Nana en casa,clarksville,http://clarksville.craigslist.org/dmg/5806639358.html,2016-09-30T12:55:12-0500,36.635179,-87.359676,domestic,150.00 weekly,Se solicita Nana preferencia mujer cristiana responsible y respectable para ayudar a cuidar de mi hija. El oficio consiste de llevar y recoger a la escuela y cuidar de ella en mi casa. Las horas que necesito el servicio son de 620-800am y de 2:45-7-8pm. Esto seria por tres dias por semana. Prefiero alguien que hable espanol y  de preferencia in poco de ingles pero no obligatorio.  Yo ofresco $150.00 por semana.       Por favor llamar para una entrevista.    Please only serious inquires.    Gracias.    
Now Hiring ChildCare Providers for Event TOMORROW!!,clarksville,http://clarksville.craigslist.org/dmg/5796100474.html,2016-09-23T17:01:16-0500,36.217187,-86.696321,domestic,$12.00/per hr,Now hiring Enthusiastic and Friendly Staff Needed for childcare at conference. We will need you this weekend September 24-252016 the 24th is 7am - 4pm and 25th is 7am - 12noon.  Sitters will have the opportunity to be hired again multiple times in the future in areas near you. All program hours are approximate for the day and could be slightly longer or shorter than estimated. Pay: $12.00 per hour.You will be paid for all hours you work.         *** Nannies of Brentwood is Hiring Event Managers****This weekend would be a great weekend to showcase your experience and get hired to manage our upcoming events!****   We are looking for:   Nannies   Babysitters   Teachers   Tutors   Mentors   Camp Counselors   Childcare Providers   Recreation Leaders      Qualifications:   We are looking for a experienced high energy sitters with a willingness to interact and lead a wide variety of arts crafts and activities with children of all ages. Only responsible qualified punctual and reliable individuals need apply. In order to work this event you must be 18 years old or older and must be able to provide quality professional references. You must also pass a background check. Experience with Special Needs is a plus.      To apply:   Go to nanniesofbrentwood.com and fill out Event Sitters application.You MUST FILL OUT THE APPLICATION TO BE CONTACTED FOR WORK.    
looking for 2 photographers,clarksville,http://clarksville.craigslist.org/crg/5805861206.html,2016-09-29T22:46:34-0500,36.081153,-87.278137,creative,tbd,Amateur photographer and photography students are welcome.      I have an event on June 4th 2017 and I need quality photos  taken. I will need one photographer from 10 am up until 4 pm (though most likely it will be closer to 3 pm). I will need the second photographer from 1 pm until the end of the event at 3 pm or 4 pm.   *if I hire two photographers I will decide who works which time slot. If the longer shift does NOT work for you. Let me know. It will not effect your chances.      Send me a few pictures of your work (it can be one or it can be a dozen) I want a picture(s) you are proud of and that displays your skills. If I like it I will email back and we can talk prices. Pay upon deliverance of a cd(s) with photos of the event.       *Bonuses may be issued depending on your cooperation and quality  of  photos.      I look forward to hearing from you.    
Nashville Electricians Pay $22-24,clarksville,http://clarksville.craigslist.org/lbg/5781720458.html,2016-09-14T14:24:58-0500,36.212500,-86.725700,labor,$22-24 per hour,Hiring commercial electricians with 10+ years of experience. Text or email your name and phone # and I will contact you.    
